CODLOCAL,CEN_EDU_L,CODCPSIG,NOMCPSIG,FUENTE_LOC,X_LONGITUD,Y_LATITUD,Fecha,VAL,NALT_LOCAL,CORD_YX
324207,0115 06,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97613000000,-11.93699000000,11/14/2016,,399,-11.93699-76.97613
328291,NUESTRA SE├æORA VIRGEN DE FATIMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00109000000,-11.97829000000,11/16/2016,,242,-11.97829-77.00109
325933,SAN RAFAEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00608000000,-11.97645000000,11/15/2016,,242,-11.97645-77.00608
327201,SAN ISIDRO LABRADOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00373000000,-11.95154000000,11/15/2016,,328,-11.95154-77.00373
326819,FE Y ALEGRIA 25,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01032000000,-11.96953000000,11/16/2016,,273,-11.96953-77.01032
324660,CEBA - 0137 MIGUEL GRAU SEMINARIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01347000000,-11.98397000000,11/21/2016,,224,-11.98397-77.01347
324405,0043 SAN CRISTOBAL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01524000000,-12.03152000000,11/22/2016,,205,-12.03152-77.01524
326895,CEBA - INCA GARCILASO DE LA VEGA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01173000000,-11.98000000000,11/14/2016,,230,-11.98-77.01173
326503,MARISCAL CACERES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98720000000,-11.95881000000,11/16/2016,,306,-11.95881-76.9872
324962,0171 01 JUAN VELASCO ALVARADO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98799000000,-11.93510000000,11/14/2016,,394,-11.9351-76.98799
810712,EL ROSAL DE MARIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00258000000,-12.01666000000,11/24/2016,,213,-12.01666-77.00258
326008,SAN ANTONIO DE PADUA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98426000000,-11.95877000000,11/14/2016,,311,-11.95877-76.98426
326678,SANTA MARIA DE FATIMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97803000000,-11.94999000000,11/23/2016,,357,-11.94999-76.97803
328125,EL AMERICANO DE SAN GABRIEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99972000000,-11.98928000000,11/16/2016,,227,-11.98928-76.99972
326070,VIRGEN DE LAS MERCEDES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98309000000,-11.94634000000,11/23/2016,,349,-11.94634-76.98309
325669,JOSE GALVEZ EGUSQUIZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98525000000,-12.01774000000,11/15/2016,,234,-12.01774-76.98525
327296,NUESTRA SE├æORA DE LA INMACULADA CONCEPCION,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00432000000,-11.98591000000,11/15/2016,,227,-11.98591-77.00432
327833,ANGELO PATRI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96230000000,-12.00958000000,11/24/2016,,317,-12.00958-76.9623
327569,SANTISIMO SE├æOR DE LOS MILAGROS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01612000000,-12.02662000000,11/16/2016,,204,-12.02662-77.01612
325711,CIENTIFICO ALFRED NOBEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98068000000,-11.95315000000,11/16/2016,,340,-11.95315-76.98068
327084,SANTA ROSA PURISIMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00886000000,-11.97362000000,11/24/2016,,243,-11.97362-77.00886
715687,JUAN RULFO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99913000000,-12.00095000000,11/21/2016,,215,-12.00095-76.99913
713711,EL AMERICANO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00508000000,-11.99437000000,11/16/2016,,220,-11.99437-77.00508
714032,ALEXANDER GRAHAM BELL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01131000000,-11.98296000000,11/15/2016,,227,-11.98296-77.01131
714094,LA ESCALERITA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00396000000,-11.95133000000,11/15/2016,,330,-11.95133-77.00396
713829,WILLIAM PRESCOTT,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99859000000,-11.97808000000,11/24/2016,,244,-11.97808-76.99859
713810,MILAGROSA VIRGEN DE CHAPI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00401000000,-12.01305000000,11/24/2016,,213,-12.01305-77.00401
714715,MICAEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99332000000,-12.00834000000,11/16/2016,,227,-12.00834-76.99332
713693,DORA MAYER LOEHRS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98732000000,-11.94556000000,11/21/2016,,339,-11.94556-76.98732
714334,SAN VICENTE DE PAUL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99345000000,-11.97496000000,11/15/2016,,260,-11.97496-76.99345
328955,LUZ Y VERDAD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01577000000,-11.99390000000,11/24/2016,,234,-11.9939-77.01577
714635,HIJOS DE NUESTRA SE├æORA DE LA MERCED,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00095000000,-11.99947000000,11/16/2016,,217,-11.99947-77.00095
715282,ASAMBLEAS DE DIOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97236000000,-12.02432000000,11/15/2016,,253,-12.02432-76.97236
583979,ANGELO PATRI DE ZARATE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00341000000,-12.02729000000,11/24/2016,,204,-12.02729-77.00341
715994,REINO DE LOS NI├æOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00299000000,-11.95484000000,11/24/2016,,304,-11.95484-77.00299
748287,SEMILLITAS DE LA PAZ,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98678000000,-11.97945000000,11/24/2016,,292,-11.97945-76.98678
745694,JESUS ES MI MENTOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96614000000,-11.95500000000,11/16/2016,,454,-11.955-76.96614
0645604,HERMANN GMEINER YURAC URPI 3 - I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00639000000,-11.96160000000,11/7/2014,,275,-11.9616-77.00639
0645608,HERMANN GMEINER YURAC URPI 3 - III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00635000000,-11.96162000000,11/7/2014,,275,-11.96162-77.00635
0645611,HERMANN GMEINER- YURAC URPI 3 - V,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00636000000,-11.96161000000,11/7/2014,,275,-11.96161-77.00636
0548203,LOS CAPULLITOS DE ADRIAN BARVAS V - III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97785000000,-11.96561000000,11/7/2014,,332,-11.96561-76.97785
0548204,LOS CAPULLITOS DE ADRIAN BARVAS V - II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97775000000,-11.96571000000,11/7/2014,,334,-11.96571-76.97775
0548205,LOS CAPULLITOS DE ADRIAN BARVAS V- I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97766000000,-11.96568000000,11/7/2014,,332,-11.96568-76.97766
0548213,MIS PRIMEROS PASOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96547000000,-11.96617000000,11/7/2014,,452,-11.96617-76.96547
0548215,LOS CAPULLITOS DE ADRIAN BARBAS V,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97781000000,-11.96554000000,11/7/2014,,332,-11.96554-76.97781
0550101,EL PORVENIR I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98974000000,-11.97352000000,11/7/2014,,268,-11.97352-76.98974
0550102,EL PORVENIR II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98974000000,-11.97352000000,11/7/2014,,268,-11.97352-76.98974
0550104,BUENOS AIRES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99220000000,-11.96465000000,11/7/2014,,279,-11.96465-76.9922
0550106,BUENOS AIRES B,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99220000000,-11.96465000000,11/7/2014,,279,-11.96465-76.9922
0550109,BUENOS AIRES C,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99220000000,-11.96465000000,11/7/2014,,279,-11.96465-76.9922
0550112,EL PORVENIR III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98972000000,-11.97351000000,11/7/2014,,268,-11.97351-76.98972
0553210,ANGELITOS DE JESUS I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97007000000,-11.94563000000,11/7/2014,,500,-11.94563-76.97007
0553211,ESTRELLITA DE BELEN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98965000000,-11.93768000000,11/7/2014,,391,-11.93768-76.98965
0553218,SEMILLITAS C,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00802000000,-11.94840000000,11/7/2014,,378,-11.9484-77.00802
0553219,SEMILLITAS D,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00800000000,-11.94840000000,11/7/2014,,378,-11.9484-77.008
0553220,SEMILLITAS E,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00802000000,-11.94840000000,11/7/2014,,378,-11.9484-77.00802
0553221,SEMILLITAS F,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00803000000,-11.94840000000,11/7/2014,,378,-11.9484-77.00803
0555002,ESTRELLITA DE BELEN - REPONSABILIDAD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01439000000,-12.01144000000,11/7/2014,,215,-12.01144-77.01439
0555013,ESTRELLITA DE BELEN - PUNTUALIDAD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01430000000,-12.01136000000,11/7/2014,,214,-12.01136-77.0143
0560705,MI CARRUSEL DE COLORES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98864000000,-11.93468000000,11/7/2014,,400,-11.93468-76.98864
0560707,MI PEQUE├æO MUNDO - I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98871000000,-11.93473000000,11/7/2014,,400,-11.93473-76.98871
0560708,MI PEQUE├æO MUNDO - II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98870000000,-11.93474000000,11/7/2014,,400,-11.93474-76.9887
0560709,MI PEQUE├æO MUNDO - III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98870000000,-11.93475000000,11/7/2014,,400,-11.93475-76.9887
0560710,MI PEQUE├æO MUNDO - IV,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98869000000,-11.93473000000,11/7/2014,,400,-11.93473-76.98869
0563804,RAYITOS LUZ DE BELEN I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01464000000,-11.96553000000,11/7/2014,,313,-11.96553-77.01464
0563805,RAYITOS LUZ DE BELEN II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01466000000,-11.96555000000,11/7/2014,,313,-11.96555-77.01466
0563806,RAYITOS LUZ DE BELEN III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01468000000,-11.96557000000,11/7/2014,,313,-11.96557-77.01468
0563807,RAYITOS LUZ DE BELEN IV,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01465000000,-11.96554000000,11/7/2014,,313,-11.96554-77.01465
0563811,MI PEQUE├æO PARAISO B,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97114000000,-11.93249000000,11/7/2014,,443,-11.93249-76.97114
0569504,MI NI├æO JESUS II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01961000000,-11.97624000000,11/7/2014,,296,-11.97624-77.01961
0569510,RAYITO PUNTO AZUL II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01302000000,-11.96883000000,11/7/2014,,294,-11.96883-77.01302
0569511,MI NI├æO JESUS III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01967000000,-11.97622000000,11/7/2014,,296,-11.97622-77.01967
0575520,PASITOS DE AMOR 3,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01781000000,-11.97771000000,11/7/2014,,274,-11.97771-77.01781
0582101,MI JARDINCITO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98832000000,-11.94472000000,11/7/2014,,341,-11.94472-76.98832
0582112,ANGELITOS DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98035000000,-11.93848000000,11/7/2014,,383,-11.93848-76.98035
0585418,LOS ANGELES DE SANTA CLARITA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99430000000,-12.00941000000,11/7/2014,,237,-12.00941-76.9943
0585421,SANTA ANA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99468000000,-12.00638000000,11/7/2014,,225,-12.00638-76.99468
0585427,SANTA ANA I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99471000000,-12.00641000000,11/7/2014,,225,-12.00641-76.99471
0593501,MI PEQUE├æO ANGELITO I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00551000000,-11.99601000000,11/7/2014,,221,-11.99601-77.00551
0593502,MI PEQUE├æO ANGELITO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00549000000,-11.99597000000,11/7/2014,,219,-11.99597-77.00549
0593507,SAGRADO CORAZON DE JESUS II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99625000000,-11.95974000000,11/7/2014,,301,-11.95974-76.99625
0593510,SAGRADO CORAZON DE JESUS I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99624000000,-11.95977000000,11/7/2014,,298,-11.95977-76.99624
0593516,RAYITO DEL SABER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97606000000,-11.94763000000,11/7/2014,,369,-11.94763-76.97606
0593519,NI├æO JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99455000000,-11.94045000000,11/7/2014,,372,-11.94045-76.99455
0593522,CORAZON DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99089000000,-12.00426000000,11/7/2014,,248,-12.00426-76.99089
0593523,CORAZON DE JESUS I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99088000000,-12.00426000000,11/7/2014,,248,-12.00426-76.99088
0593524,TRIUNFADORES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96201000000,-12.02321000000,11/7/2014,,270,-12.02321-76.96201
0599903,MI NIDO AZUL III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96476000000,-12.02203000000,11/7/2014,,269,-12.02203-76.96476
0599907,MI NIDO AZUL II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96476000000,-12.02203000000,11/7/2014,,269,-12.02203-76.96476
0599914,MI NIDO AZUL IV,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96477000000,-12.02203000000,11/7/2014,,269,-12.02203-76.96477
0599916,LOS NI├æOS DE JESUS II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96507000000,-12.01959000000,11/7/2014,,268,-12.01959-76.96507
0614201,CASITA DE SAN BASSIANO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00449000000,-11.94679000000,11/7/2014,,426,-11.94679-77.00449
0614202,LA CASITA DE SAN FRANCESCO A,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00496000000,-11.94884000000,11/7/2014,,368,-11.94884-77.00496
0614203,LA CASITA DE SAN FRANCESCO B,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00496000000,-11.94884000000,11/7/2014,,368,-11.94884-77.00496
0614205,CASITA DE LUCHO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00906000000,-11.94758000000,11/7/2014,,393,-11.94758-77.00906
0614208,SAGRADA FAMILIA II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00307000000,-11.95206000000,11/7/2014,,322,-11.95206-77.00307
0614213,SEMILLITA DE JESUS A,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00801000000,-11.94839000000,11/7/2014,,378,-11.94839-77.00801
0614215,SEMILLITA DE JESUS B,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00817000000,-11.94855000000,11/7/2014,,377,-11.94855-77.00817
0624109,MARISCAL LUZURIAGA I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99800000000,-11.96776000000,11/7/2014,,261,-11.96776-76.998
0624111,MARISCAL LUZURIAGA III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99848000000,-11.96845000000,11/7/2014,,256,-11.96845-76.99848
0624113,VIRGEN DE FATIMA - AMARILLO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01383000000,-12.01812000000,11/7/2014,,216,-12.01812-77.01383
0624115,VIRGEN DE FATIMA - VERDE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01382000000,-12.01807000000,11/7/2014,,216,-12.01807-77.01382
0629016,MANITAS PINTADAS II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98139000000,-11.96841000000,11/7/2014,,306,-11.96841-76.98139
0642304,GOTITAS DEL SABER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01446000000,-12.02730000000,11/7/2014,,194,-12.0273-77.01446
0653715,AMEICANO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96433000000,-11.93773000000,11/7/2014,,481,-11.93773-76.96433
0657104,NI├æO JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99269000000,-11.94464000000,11/7/2014,,368,-11.94464-76.99269
0657105,SIMON BOLIVAR II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98176000000,-11.96618000000,11/7/2014,,307,-11.96618-76.98176
0657108,CASA HOGAR DE NAZARETH II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97565000000,-11.94483000000,11/7/2014,,379,-11.94483-76.97565
0657109,CASA HOGAR DE NAZARETH III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97565000000,-11.94483000000,11/7/2014,,379,-11.94483-76.97565
0657110,CASA HOGAR DE NAZARETH I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97565000000,-11.94483000000,11/7/2014,,379,-11.94483-76.97565
0657117,VILLA DOS DE ENERO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97662000000,-11.96993000000,11/7/2014,,388,-11.96993-76.97662
0660501,EL ARBOLITO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97975000000,-11.93068000000,11/7/2014,,447,-11.93068-76.97975
0660502,CAPULLITOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96809000000,-11.93937000000,11/7/2014,,425,-11.93937-76.96809
0660503,VIRGEN DEL ROSARIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96809000000,-11.93937000000,11/7/2014,,425,-11.93937-76.96809
0660507,ESTRELLITA DE BELEN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97799000000,-11.93008000000,11/7/2014,,467,-11.93008-76.97799
0660508,CAPULLITOS DE LOS JAZMINES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96854000000,-11.93932000000,11/7/2014,,421,-11.93932-76.96854
0660510,RAYITO DE SOL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96151000000,-11.94079000000,11/7/2014,,516,-11.94079-76.96151
0663603,SAN MARTIN DE PORRAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97226000000,-11.95562000000,11/7/2014,,390,-11.95562-76.97226
0663604,CASITA DE LA NI├æA MARIA A,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98946000000,-11.92803000000,11/7/2014,,454,-11.92803-76.98946
0663605,CASITA DE LA NI├æA MARIA B,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98944000000,-11.92801000000,11/7/2014,,454,-11.92801-76.98944
0663606,CASITA DE SANTA ANA I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96723000000,-11.95536000000,11/7/2014,,448,-11.95536-76.96723
0663607,CASITA DE SANTA ANA II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96722000000,-11.95533000000,11/7/2014,,448,-11.95533-76.96722
0663608,SEMILLITA DE JESUS I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99207000000,-11.93117000000,11/7/2014,,425,-11.93117-76.99207
0663610,SEMILLITA DE JESUS II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99207000000,-11.93116000000,11/7/2014,,425,-11.93116-76.99207
0663612,CASITA DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98916000000,-11.93145000000,11/7/2014,,434,-11.93145-76.98916
0663614,SEMILLITA DE JESUS III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99207000000,-11.93118000000,11/7/2014,,425,-11.93118-76.99207
0663615,CASITA DE LA NI├æA MARIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99211000000,-11.93116000000,11/7/2014,,428,-11.93116-76.99211
0669305,MI PEQUE├æO MUNDO III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98832000000,-11.94471000000,11/7/2014,,341,-11.94471-76.98832
0669307,MI PEQUE├æO MUNDO IV,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98833000000,-11.94471000000,11/7/2014,,341,-11.94471-76.98833
172077,ESTHER GRANDE DE BENTIN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99456000000,-11.94013000000,12/23/2013,,383,-11.94013-76.99456
264939,FOREVER KIDS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01222000000,-11.98664000000,12/23/2013,,225,-11.98664-77.01222
324052,102 VIRGEN DEL ROSARIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98744000000,-11.94752000000,12/23/2013,,334,-11.94752-76.98744
324071,0104,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97868000000,-11.96256000000,12/23/2013,,321,-11.96256-76.97868
324085,106 INDOAMERICA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97786000000,-11.94787000000,12/23/2013,,366,-11.94787-76.97786
324090,0107 ISRAEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98832000000,-11.97510000000,12/23/2013,,274,-11.9751-76.98832
324108,0108,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.99051000000,-11.98002000000,11/7/2014,,277,-11.98002-76.99051
324113,0109,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97806000000,-11.93680000000,12/23/2013,,396,-11.9368-76.97806
324127,0111,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97907000000,-11.94989000000,12/23/2013,,353,-11.94989-76.97907
324151,115,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98431000000,-11.98147000000,12/23/2013,,311,-11.98147-76.98431
324165,0115 01 LA SEMILLITA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98174000000,-11.96079000000,11/7/2014,,310,-11.96079-76.98174
324170,0115 02 NI├æO JESUS MARISCAL CHAPERI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99019000000,-11.94210000000,12/23/2013,,355,-11.9421-76.99019
324189,115-3 ANGELITOS DE CASABLANCA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99747000000,-11.94062000000,12/23/2013,,388,-11.94062-76.99747
324194,115-5 REPUBLICA HELENICA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00770000000,-11.98802000000,12/23/2013,,227,-11.98802-77.0077
324212,0115 07 KUMAMOTO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99184000000,-11.96288000000,12/23/2013,,284,-11.96288-76.99184
324226,0115 08 WILLIAM DYER AMPUDIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97813000000,-12.02185000000,12/23/2013,,250,-12.02185-76.97813
324231,0115 09 NUEVA ESPERANZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97595000000,-11.98328000000,12/23/2013,,384,-11.98328-76.97595
324245,0115 10 MUNDO DEL SABER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98271000000,-11.94755000000,12/23/2013,,352,-11.94755-76.98271
324250,0115 11,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99123000000,-11.93097000000,12/23/2013,,427,-11.93097-76.99123
324269,0115 12 FLORES DE LIMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00776000000,-12.00935000000,12/23/2013,,214,-12.00935-77.00776
324274,115-13 VIRGEN DE LAS MERCEDES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97163000000,-11.94074000000,12/23/2013,,402,-11.94074-76.97163
324288,0171-03,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98478000000,-11.97221000000,12/23/2013,,302,-11.97221-76.98478
324293,0115 15 NI├æO JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98066000000,-11.98024000000,12/23/2013,,334,-11.98024-76.98066
324306,0115 16 VIRGEN DEL CARMEN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00926000000,-11.99104000000,12/23/2013,,222,-11.99104-77.00926
324311,0115 18 JUANA ALARCO DE DAMMERT,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98309000000,-11.95168000000,12/23/2013,,338,-11.95168-76.98309
324349,0115 21,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97975000000,-11.98241000000,12/23/2013,,350,-11.98241-76.97975
