UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
101101,HUANUCO,YAROWILCA,CHAVINILLO,542010,Huancamina,HUANCAMINA,0,0,,1011010040,,1011010040,MED-GPS,3817,-76.51289776000,-9.83608670000,-9.83608669999995-76.51289776
101101,HUANUCO,YAROWILCA,CHAVINILLO,612035,Upay Ucro(Jupay Ucru),UPAY UCRO(JUPAY UCRU),0,0,,1011010045,,1011010045,INEI,3722,-76.60816833300,-9.83888333300,-9.83888333299996-76.608168333
101106,HUANUCO,YAROWILCA,OBAS,533913,Canchapitec,CANCHAPITEC,0,0,,1011060073,,1011060073,IGN,3574,-76.65204240000,-9.83602603000,-9.83602602999997-76.6520424
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,529056,Shoroca,SHOROCA,0,0,,1001090036,,1001090036,IGN,2867,-76.20998239000,-9.83589340000,-9.83589339999997-76.2099823899999
100301,HUANUCO,DOS DE MAYO,LA UNION,543410,Marcaragra,MARCARAGRA,0,0,,1003010005,,1003010005,IGN,3336,-76.80005013000,-9.83580977000,-9.83580976999997-76.80005013
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,118957,Mitoquera,MITOQUERA,0,1,IPS,1001090050,,1001090050,MED-GPS,2626,-76.31690386000,-9.83573410000,-9.83573409999997-76.31690386
100104,HUANUCO,HUANUCO,CHURUBAMBA,551492,Rancho Grande,RANCHO GRANDE,0,0,,1001040083,,1001040083,IGN,1942,-76.08932427000,-9.83573328000,-9.83573327999994-76.08932427
101101,HUANUCO,YAROWILCA,CHAVINILLO,111074,Huaycolan / Huayculado Antiguo,HUAYCOLAN / HUAYCULADO ANTIGUO,0,0,,,,,IGN,3722,-76.61830752000,-9.83569053000,-9.83569052999997-76.61830752
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,538641,Kero Coral,KERO CORAL,0,0,,1001090040,,1001090040,IGN,2761,-76.23456889000,-9.83559653000,-9.83559652999998-76.2345688899999
101101,HUANUCO,YAROWILCA,CHAVINILLO,540744,Cashamachay,CASHAMACHAY,0,0,,1011010044,,1011010044,IGN,3801,-76.56889065000,-9.83524753000,-9.83524752999995-76.56889065
100104,HUANUCO,HUANUCO,CHURUBAMBA,239264,La Linda,LA LINDA,0,0,,1001040081,,1001040081,IGN,1937,-76.09492140000,-9.83515803000,-9.83515802999995-76.0949214
100301,HUANUCO,DOS DE MAYO,LA UNION,538038,Racri,RACRI,0,0,,,,,IGN,3219,-76.80305728000,-9.83501203000,-9.83501202999997-76.80305728
190308,PASCO,OXAPAMPA,CONSTITUCION,119261,Orellana,ORELLANA,0,1,IPS,1903080008,,1903080008,MED-GPS,223,-74.87962588000,-9.83936885000,-9.83936884999997-74.8796258799999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,649713,Mancacoto,MANCACOTO,0,0,,1003220054,,1003220054,INEI,3594,-76.78125500000,-9.83410166700,-9.83410166699997-76.781255
101106,HUANUCO,YAROWILCA,OBAS,240052,Ancaratana,ANCARATANA,0,0,,,,,IGN,3769,-76.69595739000,-9.83433264000,-9.83433263999996-76.69595739
020508,ANCASH,BOLOGNESI,HUALLANCA,542554,Pucarajo,PUCARAJO,0,0,,0205080018,,0205080018,IGN,4305,-77.07008727000,-9.83418341000,-9.83418340999998-77.07008727
021702,ANCASH,RECUAY,CATAC,240411,Posada,POSADA,0,0,,,,,IGN,3920,-77.37840801000,-9.83417140000,-9.83417139999995-77.37840801
101101,HUANUCO,YAROWILCA,CHAVINILLO,515980,Huacahuasi,HUACAHUASI,0,0,,1011010031,,1011010031,IGN,3627,-76.58466128000,-9.81234527000,-9.81234526999998-76.58466128
100317,HUANUCO,DOS DE MAYO,RIPAN,231970,Lliuya,LLIUYA,0,0,,1003170084,,1003170084,IGN,3930,-76.86891115000,-9.81234152000,-9.81234151999996-76.86891115
250203,UCAYALI,ATALAYA,TAHUANIA,624587,Nuevo Shahuaya,NUEVO SHAHUAYA,0,0,,,,,INEI,184,-74.14961914000,-9.81232815000,-9.81232814999993-74.14961914
021103,ANCASH,HUARMEY,CULEBRAS,548235,Champa,CHAMPA,0,0,,0211030006,,0211030006,IGN,506,-77.98978902000,-9.81223466000,-9.81223465999994-77.98978902
100802,HUANUCO,PACHITEA,CHAGLLA,510207,Chilcayoc,CHILCAYOC,0,0,,1008020038,,1008020038,IGN,2129,-75.92151790000,-9.81216778000,-9.81216777999998-75.9215179
101107,HUANUCO,YAROWILCA,PAMPAMARCA,610952,Collota,COLLOTA,0,0,,1011070059,,1011070059,INEI,3928,-76.73394000000,-9.80571833300,-9.80571833299996-76.73394
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,240570,Uchcopampa,UCHCOPAMPA,0,0,,,,,IGN,3971,-77.21503777000,-9.07415765000,-9.07415764999996-77.21503777
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,132486,Chauchas,CHAUCHAS,0,0,,0207010052,,0207010052,IGN,3117,-77.32698827000,-9.07405853000,-9.07405852999995-77.32698827
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,544238,Matush,MATUSH,0,0,,,,,IGN,2853,-77.34409964000,-9.07393728000,-9.07393727999994-77.34409964
020402,ANCASH,ASUNCION,ACOCHACA,217702,Utush,UTUSH,0,0,,0204020063,,0204020063,IGN,3131,-77.37268052000,-9.07785440000,-9.07785439999998-77.37268052
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,523527,Taullicancha,TAULLICANCHA,0,0,,0203030039,,0203030039,IGN,3993,-77.04875078000,-9.07769253000,-9.07769252999998-77.04875078
250104,UCAYALI,CORONEL PORTILLO,MASISEA,226281,Baldomero,BALDOMERO,0,0,,,,,IGN,196,-73.41548289000,-9.07753027000,-9.07753026999995-73.41548289
250301,UCAYALI,PADRE ABAD,PADRE ABAD,535023,Yuracyacu,YURACYACU,0,0,,,,,IGN,589,-75.70248264000,-9.07747102000,-9.07747101999996-75.70248264
250301,UCAYALI,PADRE ABAD,PADRE ABAD,535552,Miguel Grau,MIGUEL GRAU,0,1,IPS,2503010045,,2503010045,MED-GPS,1469,-75.79184526000,-9.17985817000,-9.17985816999993-75.7918452599999
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,125286,Cochabamba,COCHABAMBA,0,1,GIPS,0207010057,,0207010057,IMG_SATELITAL,3150,-77.31940037000,-9.07893572000,-9.07893571999995-77.31940037
020402,ANCASH,ASUNCION,ACOCHACA,131608,Sapcha,SAPCHA,0,1,IPS,0204020017,,0204020017,MED-GPS,3505,-77.39053448100,-9.07551526600,-9.07551526599997-77.390534481
100802,HUANUCO,PACHITEA,CHAGLLA,512284,Pi├▒ayoc,PI├æAYOC,0,1,IP,1008020048,,1008020048,MED-GPS,3092,-75.88254820000,-9.83892838000,-9.83892837999997-75.8825482
100804,HUANUCO,PACHITEA,UMARI,550058,Tungra,TUNGRA,0,1,P,1008040011,,1008040011,MED-GPS,2745,-75.98322581000,-9.83891011000,-9.83891010999997-75.98322581
101101,HUANUCO,YAROWILCA,CHAVINILLO,516584,Casacancha,CASACANCHA,0,0,,1011010049,,1011010049,IGN,3723,-76.60806940000,-9.83874928000,-9.83874927999995-76.6080694
021104,ANCASH,HUARMEY,HUAYAN,520440,Hueca,HUECA,0,0,,0211040002,0202020107,0211040002,IGN,2170,-77.71449590000,-9.83867540000,-9.83867539999994-77.7144959
100103,HUANUCO,HUANUCO,CHINCHAO,132958,Tingo Loma,TINGO LOMA,0,0,,,,,IGN,2110,-76.05286102000,-9.81279227000,-9.81279226999993-76.05286102
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,615518,Tambo,TAMBO,0,0,,1001130038,,1001030134,INEI,2089,-76.03974000000,-9.81412333300,-9.81412333299994-76.0397399999999
101101,HUANUCO,YAROWILCA,CHAVINILLO,210824,Raquiscocha,RAQUISCOCHA,0,0,,,,,IGN,3603,-76.62319640000,-9.81244627000,-9.81244626999995-76.6231964
100317,HUANUCO,DOS DE MAYO,RIPAN,131644,Pampa Esperanza,PAMPA ESPERANZA,0,1,IPS,1003170027,,1003170027,IGN,3797,-76.87440716000,-9.81236415000,-9.81236414999995-76.87440716
020203,ANCASH,AIJA,HUACLLAN,538148,Mulluhuanca,MULLUHUANCA,0,0,,0202030014,,0202030014,IGN,3553,-77.67761365000,-9.77578278000,-9.77578277999993-77.67761365
100322,HUANUCO,DOS DE MAYO,SILLAPATA,518090,Pampamachay,PAMPAMACHAY,0,0,,1003220035,,1003220035,IGN,3567,-76.79259540000,-9.77569990000,-9.77569989999995-76.7925954
100103,HUANUCO,HUANUCO,CHINCHAO,617831,Quinta Praga,QUINTA PRAGA,0,0,,1001030140,,1001030140,INEI,1829,-76.12852166700,-9.83458666700,-9.83458666699994-76.128521667
021702,ANCASH,RECUAY,CATAC,621079,Raria,RARIA,0,0,,0217020043,,0217020043,INEI,4221,-77.28241000000,-9.87030000000,-9.87029999999993-77.28241
101101,HUANUCO,YAROWILCA,CHAVINILLO,119933,Pariapampa,PARIAPAMPA,0,1,IPS,1011010050,,1011010050,MED-GPS,3535,-76.62692650000,-9.83459797000,-9.83459796999995-76.6269265
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,620526,Pampa Chacra Alta,PAMPA CHACRA ALTA,0,0,,1001090021,,1001090021,INEI,3186,-76.25355333300,-9.80480500000,-9.80480499999993-76.253553333
100104,HUANUCO,HUANUCO,CHURUBAMBA,118699,Tuyari / Tumari,TUYARI / TUMARI,0,0,,1001040050,,1001040050,IGN,2593,-76.12600940000,-9.78957240000,-9.78957239999994-76.1260094
100103,HUANUCO,HUANUCO,CHINCHAO,245510,Pachachupan,PACHACHUPAN,0,1,GIPS,1001030124,,1001030124,MED-GPS,2141,-76.08208207000,-9.78937816000,-9.78937815999996-76.08208207
020104,ANCASH,HUARAZ,HUANCHAY,611685,Balcon Celoso,BALCON CELOSO,0,0,,0201040067,,0201040067,INEI,3637,-77.78249166700,-9.78642333300,-9.78642333299996-77.782491667
020202,ANCASH,AIJA,CORIS,543418,Mishkel,MISHKEL,0,0,,0202020024,,0202020024,IGN,3557,-77.73566878000,-9.78924403000,-9.78924402999996-77.73566878
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,246789,Yanamayo,YANAMAYO,0,0,,1001090016,,1001090016,IGN,3543,-76.41139128000,-9.78920140000,-9.78920139999997-76.41139128
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,211876,Pogoc,POGOC,0,0,,,,,IGN,3799,-76.42044702000,-9.78913291000,-9.78913290999998-76.42044702
101106,HUANUCO,YAROWILCA,OBAS,223379,Cuncush,CUNCUSH,0,0,,1011060040,,1011060040,IGN,3365,-76.64833389000,-9.78910153000,-9.78910152999993-76.6483338899999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,510263,Pocoj,POCOJ,0,0,,1003220043,,1003220043,IGN,3787,-76.79209828000,-9.78904328000,-9.78904327999993-76.7920982799999
100317,HUANUCO,DOS DE MAYO,RIPAN,615283,Cangrash,CANGRASH,0,0,,1003170013,,1003170013,INEI,3965,-76.84295500000,-9.78805833300,-9.78805833299998-76.842955
101106,HUANUCO,YAROWILCA,OBAS,511397,Chuchirumi,CHUCHIRUMI,0,0,,,,,IGN,3217,-76.65978903000,-9.78895165000,-9.78895164999994-76.65978903
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,219512,Yanarumi,YANARUMI,0,0,,,,,IGN,3715,-76.40228414000,-9.78886241000,-9.78886240999998-76.4022841399999
100104,HUANUCO,HUANUCO,CHURUBAMBA,235363,Vinchos,VINCHOS,0,1,IPS,1001040055,,1001040055,MED-GPS,2639,-76.14077266000,-9.78877015000,-9.78877014999995-76.14077266
020202,ANCASH,AIJA,CORIS,614931,Purcucancha,PURCUCANCHA,0,0,,0202020026,,0202020026,INEI,2758,-77.82795998700,-9.78876997800,-9.78876997799995-77.827959987
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,222324,Buenavista,BUENAVISTA,0,0,,,,,IGN,2714,-76.29783489000,-9.78869565000,-9.78869564999997-76.2978348899999
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,234818,Tuntun,TUNTUN,0,0,,1001130035,,1001030123,IGN,2713,-76.02775015000,-9.78865590000,-9.78865589999998-76.02775015
021710,ANCASH,RECUAY,TICAPAMPA,129202,Cancana,CANCANA,0,0,,0217100038,,0217100038,IGN,4173,-77.46885565000,-9.78854702000,-9.78854701999995-77.46885565
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,519775,Piedra Blanca,PIEDRA BLANCA,0,0,,1001130018,,1001030120,IGN,1918,-75.81151627000,-9.78851527000,-9.78851526999995-75.81151627
100317,HUANUCO,DOS DE MAYO,RIPAN,519797,Uchpas,UCHPAS,0,0,,1003170062,,1003170062,IGN,3930,-76.84450928000,-9.78849916000,-9.78849915999996-76.84450928
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,533860,Huayranan,HUAYRANAN,0,0,,1001130049,,1001030122,IGN,2763,-75.95021977000,-9.78843652000,-9.78843651999995-75.95021977
100104,HUANUCO,HUANUCO,CHURUBAMBA,242783,Callao,CALLAO,0,1,I,1001040119,,1001040119,IGN,2580,-76.20257753000,-9.78833315000,-9.78833314999997-76.20257753
100317,HUANUCO,DOS DE MAYO,RIPAN,623411,3 de Mayo de Piteg,3 DE MAYO DE PITEG,0,1,IP,1003170012,,1003170012,IMG_SATELITAL,3927,-76.84434250000,-9.79120970000,-9.79120969999997-76.8443425
020202,ANCASH,AIJA,CORIS,532054,Arwecancha,ARWECANCHA,0,0,,0202020023,,0202020023,IGN,3518,-77.72206740000,-9.78831815000,-9.78831814999995-77.7220674
100322,HUANUCO,DOS DE MAYO,SILLAPATA,540674,Buena Vista,BUENA VISTA,0,1,GP,1003220020,,1003220020,MED-GPS,3815,-76.74740588000,-9.78826092000,-9.78826091999997-76.74740588
021702,ANCASH,RECUAY,CATAC,211812,Tauri,TAURI,0,0,,,,,IGN,3780,-77.37711553000,-9.78819191000,-9.78819190999997-77.37711553
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,541257,Paltaniyoc,PALTANIYOC,0,0,,,,,IGN,2064,-75.92838840000,-9.78814252000,-9.78814251999995-75.9283884
020104,ANCASH,HUARAZ,HUANCHAY,127788,Quishuar,QUISHUAR,0,1,IPS,0201040066,,0201040066,MED-GPS,3469,-77.78768473000,-9.78783802000,-9.78783801999998-77.78768473
021702,ANCASH,RECUAY,CATAC,123511,Pirhuapata,PIRHUAPATA,0,0,,,,,IGN,3884,-77.36488853000,-9.78805365000,-9.78805364999994-77.36488853
100313,HUANUCO,DOS DE MAYO,PACHAS,627014,Laja Laja,LAJA LAJA,0,0,,1003130169,,1003130169,INEI,4044,-76.89766166700,-9.78993166700,-9.78993166699996-76.897661667
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,219835,La Madera,LA MADERA,0,0,,,,,IGN,3900,-76.43543090000,-9.78697453000,-9.78697452999995-76.4354309
101107,HUANUCO,YAROWILCA,PAMPAMARCA,115878,Jatun Corral,JATUN CORRAL,0,0,,1011070050,,1011070050,IGN,3762,-76.71844952000,-9.78691240000,-9.78691239999995-76.71844952
101101,HUANUCO,YAROWILCA,CHAVINILLO,218968,Ortiz Corral,ORTIZ CORRAL,0,0,,,,,IGN,4088,-76.47436614000,-9.78684440000,-9.78684439999995-76.47436614
101106,HUANUCO,YAROWILCA,OBAS,624684,Chaupijirca,CHAUPIJIRCA,0,0,,1011060034,,1011060034,INEI,3515,-76.63815500000,-9.77790000000,-9.77789999999993-76.638155
100313,HUANUCO,DOS DE MAYO,PACHAS,626837,Minajirca,MINAJIRCA,0,0,,1003130173,,1003130173,INEI,3852,-76.88907666700,-9.78631333300,-9.78631333299995-76.889076667
100104,HUANUCO,HUANUCO,CHURUBAMBA,112788,Cochabamba,COCHABAMBA,0,1,IPS,1001040051,,1001040051,MED-GPS,2872,-76.15944283000,-9.78658186000,-9.78658185999996-76.15944283
100322,HUANUCO,DOS DE MAYO,SILLAPATA,515875,Verdecocha,VERDECOCHA,0,0,,1003220041,,1003220041,IGN,3187,-76.80405127000,-9.78653665000,-9.78653664999996-76.8040512699999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,547036,El Castillo,EL CASTILLO,0,0,,1003220042,,1003220042,IGN,3551,-76.79683740000,-9.78643777000,-9.78643776999996-76.7968374
021702,ANCASH,RECUAY,CATAC,118697,Collca Pata,COLLCA PATA,0,0,,0217020012,,0217020012,IGN,3580,-77.44289765000,-9.78642140000,-9.78642139999994-77.44289765
020202,ANCASH,AIJA,CORIS,241710,Nacya,NACYA,0,0,,,,,IGN,3419,-77.72518790000,-9.78625515000,-9.78625514999993-77.7251879
100322,HUANUCO,DOS DE MAYO,SILLAPATA,616327,Cuncush Pampa,CUNCUSH PAMPA,0,0,,1003220019,,1003220019,INEI,3726,-76.74155166700,-9.78202166700,-9.78202166699998-76.741551667
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,512410,Pilcopampa,PILCOPAMPA,0,1,GP,1001030073,,1001030073,MED-GPS,2219,-75.85617342000,-9.78785218000,-9.78785217999996-75.8561734199999
020202,ANCASH,AIJA,CORIS,241622,Mantacayan,MANTACAYAN,0,0,,,,,IGN,3113,-77.73497001000,-9.81900591000,-9.81900590999993-77.73497001
021702,ANCASH,RECUAY,CATAC,233845,Mina San Salvador,MINA SAN SALVADOR,0,0,,,,,IGN,4205,-77.45723040000,-9.81899865000,-9.81899864999997-77.4572304
100103,HUANUCO,HUANUCO,CHINCHAO,528241,Pucarani,PUCARANI,0,0,,,,,IGN,2696,-76.10851465000,-9.81886015000,-9.81886014999998-76.10851465
021702,ANCASH,RECUAY,CATAC,612355,Jatupampa,JATUPAMPA,0,0,,0217020035,,0217020035,INEI,3641,-77.41635300000,-9.81718500000,-9.81718499999994-77.416353
101106,HUANUCO,YAROWILCA,OBAS,516966,Casharagran,CASHARAGRAN,0,0,,1011060058,,1011060058,IGN,3414,-76.66631026000,-9.81875990000,-9.81875989999998-76.66631026
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,214666,Quechuapata,QUECHUAPATA,0,0,,,,,IGN,2457,-76.25884540000,-9.81862202000,-9.81862201999996-76.2588454
020203,ANCASH,AIJA,HUACLLAN,210324,Alalac,ALALAC,0,0,,,,,IGN,2579,-77.68733578000,-9.81856740000,-9.81856739999995-77.68733578
020203,ANCASH,AIJA,HUACLLAN,614723,Pachacoto,PACHACOTO,0,0,,0202050013,,0202050013,INEI,2825,-77.66716833300,-9.80481166700,-9.80481166699997-77.667168333
020205,ANCASH,AIJA,SUCCHA,615531,Hichicera,HICHICERA,0,0,,0202050014,,0202050014,INEI,3117,-77.66014833300,-9.82570500000,-9.82570499999997-77.6601483329999
250203,UCAYALI,ATALAYA,TAHUANIA,614751,Samaren,SAMAREN,0,0,,,,,INEI,180,-74.01084965000,-9.81821289000,-9.81821288999993-74.01084965
100104,HUANUCO,HUANUCO,CHURUBAMBA,232822,Cruzpata,CRUZPATA,0,0,,,,,IGN,2078,-76.16323564000,-9.81801003000,-9.81801002999993-76.16323564
100802,HUANUCO,PACHITEA,CHAGLLA,548692,Pasto,PASTO,0,1,IP,1008020031,,1008020031,MED-GPS,2911,-75.90002338000,-9.81787852000,-9.81787851999997-75.9000233799999
101106,HUANUCO,YAROWILCA,OBAS,547124,Yanapampa,YANAPAMPA,0,0,,1011060061,,1011060061,IGN,3586,-76.67370464000,-9.81787628000,-9.81787627999995-76.67370464
020202,ANCASH,AIJA,CORIS,531286,Miramar,MIRAMAR,0,0,,0202020054,,0202020054,IGN,3029,-77.71398527000,-9.81769240000,-9.81769239999994-77.71398527
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,612629,Santa Isabel,SANTA ISABEL,0,0,,1009020038,,1009020038,INEI,300,-75.29112333300,-9.74806333300,-9.74806333299995-75.291123333
101106,HUANUCO,YAROWILCA,OBAS,118070,Santa Rosa de Umpash,SANTA ROSA DE UMPASH,0,1,IP,1011060098,,1011060098,MED-GPS,3544,-76.66186862000,-9.81764512000,-9.81764511999995-76.66186862
020203,ANCASH,AIJA,HUACLLAN,230336,Picop,PICOP,0,0,,,,,IGN,2791,-77.70594990000,-9.81731803000,-9.81731802999997-77.7059499
020201,ANCASH,AIJA,AIJA,210191,Morada Jirca,MORADA JIRCA,0,0,,,,,IGN,4239,-77.55552390000,-9.81726627000,-9.81726626999995-77.5555239
020205,ANCASH,AIJA,SUCCHA,110141,Llanquish,LLANQUISH,0,1,IP,0202050009,,0202050009,MED-GPS,2694,-77.67445729000,-9.81740170000,-9.81740169999995-77.67445729
100317,HUANUCO,DOS DE MAYO,RIPAN,532271,Chaquipuquio,CHAQUIPUQUIO,0,0,,1003170028,,1003170028,IGN,3938,-76.85567252000,-9.81724053000,-9.81724052999994-76.85567252
100104,HUANUCO,HUANUCO,CHURUBAMBA,547442,Aguacalla,AGUACALLA,0,0,,1001040065,,1001040065,IGN,2517,-76.15166615000,-9.81720303000,-9.81720302999997-76.15166615
101101,HUANUCO,YAROWILCA,CHAVINILLO,616895,Yuracyacu,YURACYACU,0,0,,1011010030,,1011010030,INEI,3798,-76.58997500000,-9.80367500000,-9.80367499999994-76.589975
020201,ANCASH,AIJA,AIJA,541285,Canamini,CANAMINI,0,0,,0202010037,,0202010037,IGN,3707,-77.58489365000,-9.81718215000,-9.81718214999995-77.58489365
021103,ANCASH,HUARMEY,CULEBRAS,513353,Lagunas,LAGUNAS,0,0,,0211030007,,0211030007,MED-GPS,462,-77.99370698000,-9.82669349000,-9.82669348999997-77.99370698
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,543212,Chagllapampa,CHAGLLAPAMPA,0,0,,1001030130,,1001030130,IGN,2218,-75.81730378000,-9.81512115000,-9.81512114999998-75.81730378
100802,HUANUCO,PACHITEA,CHAGLLA,617375,Pochogoy,POCHOGOY,0,0,,1008020039,,1008020039,INEI,2074,-75.91901833300,-9.82765333300,-9.82765333299994-75.9190183329999
101101,HUANUCO,YAROWILCA,CHAVINILLO,235760,Parashapampa,PARASHAPAMPA,0,0,,,,,IGN,3822,-76.61454277000,-9.81505641000,-9.81505640999995-76.61454277
020205,ANCASH,AIJA,SUCCHA,619233,Checchin,CHECCHIN,0,0,,0202050005,,0202050005,INEI,2625,-77.67301998700,-9.81447997800,-9.81447997799995-77.673019987
020205,ANCASH,AIJA,SUCCHA,550490,Manzana,MANZANA,0,0,,0202050011,,0202050011,IGN,2763,-77.66629277000,-9.81706065000,-9.81706064999997-77.66629277
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,244323,Huacacorral,HUACACORRAL,0,0,,,,,IGN,2984,-76.22850990000,-9.81693477000,-9.81693476999993-76.2285098999999
101106,HUANUCO,YAROWILCA,OBAS,551500,Pucahuayin,PUCAHUAYIN,0,0,,1011060057,,1011060057,IGN,3489,-76.66381964000,-9.81685953000,-9.81685952999993-76.66381964
101101,HUANUCO,YAROWILCA,CHAVINILLO,132372,Mesa Pata,MESA PATA,0,0,,1011010033,,1011010033,IGN,3739,-76.58466628000,-9.81670228000,-9.81670227999996-76.58466628
100804,HUANUCO,PACHITEA,UMARI,528724,Pilcomayo,PILCOMAYO,0,0,,,,,IGN,1851,-75.96789964000,-9.81668264000,-9.81668263999995-75.96789964
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,229483,Sogosogo,SOGOSOGO,0,0,,,,,IGN,2050,-76.04575691000,-9.81667103000,-9.81667102999995-76.04575691
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,622380,Gasag Grande,GASAG GRANDE,0,1,P,1001090018,,1001090018,MED-GPS,3547,-76.33943963000,-9.81665128000,-9.81665127999997-76.33943963
020508,ANCASH,BOLOGNESI,HUALLANCA,220789,Cachina,CACHINA,0,0,,0205080101,,0205080101,IGN,4332,-76.94684614000,-9.81659803000,-9.81659802999997-76.9468461399999
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,531262,Agua Nueva,AGUA NUEVA,0,1,P,1001030131,,1001030131,MED-GPS,1738,-75.82371718000,-9.76153264000,-9.76153263999993-75.82371718
100322,HUANUCO,DOS DE MAYO,SILLAPATA,115762,Pallca,PALLCA,0,1,P,1003220052,,1003220052,MED-GPS,3808,-76.77539252000,-9.81644528000,-9.81644527999993-76.77539252
021702,ANCASH,RECUAY,CATAC,112291,Piruro Corral,PIRURO CORRAL,0,0,,0217020031,,0217020031,IGN,3886,-77.38830326000,-9.81641540000,-9.81641539999993-77.38830326
101101,HUANUCO,YAROWILCA,CHAVINILLO,514565,Mishapampa,MISHAPAMPA,0,0,,,,,IGN,3579,-76.63431040000,-9.81627315000,-9.81627314999997-76.6343103999999
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,620291,San Sebastian De Goramarca,SAN SEBASTIAN DE GORAMARCA,0,1,I,1001090025,,1001090025,MED-GPS,2848,-76.31023608000,-9.80071336000,-9.80071335999997-76.31023608
020205,ANCASH,AIJA,SUCCHA,511215,Llulluas,LLULLUAS,0,0,,0202050007,,0202050007,IGN,3146,-77.64378678000,-9.81613914000,-9.81613913999996-77.64378678
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,535932,Rio Pozuzo,RIO POZUZO,0,0,,,,,IGN,314,-75.33513514000,-9.81603303000,-9.81603302999997-75.33513514
020205,ANCASH,AIJA,SUCCHA,517460,Yanacara,YANACARA,0,0,,0202050012,,0202050012,IGN,2867,-77.66167553000,-9.81585953000,-9.81585952999995-77.66167553
021702,ANCASH,RECUAY,CATAC,133417,Yanahuanca,YANAHUANCA,0,0,,0217020030,,0217020030,IGN,3855,-77.39368303000,-9.81575002000,-9.81575001999994-77.39368303
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,130486,Tancar,TANCAR,0,0,,1001130041,,1001030127,IGN,2216,-76.02095203000,-9.81564115000,-9.81564114999998-76.02095203
020201,ANCASH,AIJA,AIJA,239647,Jushcas,JUSHCAS,0,0,,,,,IGN,3735,-77.60027191000,-9.81547627000,-9.81547626999998-77.6002719099999
020205,ANCASH,AIJA,SUCCHA,513195,Ocun,OCUN,0,0,,0202050010,,0202050010,IGN,2721,-77.66831565000,-9.81545602000,-9.81545601999994-77.66831565
100317,HUANUCO,DOS DE MAYO,RIPAN,122195,Pitec / Piteg,PITEC / PITEG,0,0,,1003170044,,1003170044,IGN,3763,-76.83559365000,-9.81531915000,-9.81531914999994-76.83559365
100313,HUANUCO,DOS DE MAYO,PACHAS,522853,Cashapata,CASHAPATA,0,0,,,,,IGN,3779,-76.88569103000,-9.81523978000,-9.81523977999996-76.88569103
101101,HUANUCO,YAROWILCA,CHAVINILLO,124496,Rain Condor,RAIN CONDOR,0,1,IPS,1011010021,,1011010021,MED-GPS,3443,-76.63991039000,-9.81523600000,-9.81523599999997-76.63991039
020202,ANCASH,AIJA,CORIS,535389,Ramrash,RAMRASH,0,0,,0202020051,,0202020051,IGN,3080,-77.71907153000,-9.81521090000,-9.81521089999995-77.71907153
021710,ANCASH,RECUAY,TICAPAMPA,613616,Ismucancha,ISMUCANCHA,0,0,,0217100039,,0217100039,INEI,4393,-77.50002606600,-9.78101695100,-9.78101695099997-77.500026066
100104,HUANUCO,HUANUCO,CHURUBAMBA,237922,Cancan,CANCAN,0,1,IP,1001040046,,1001040046,MED-GPS,2569,-76.20434814000,-9.78579809000,-9.78579808999996-76.20434814
